"","X","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"6867",8132,"SW1999/92","Delphinus delphis","Short-beaked common dolphin",50.60891952,-3.3992995,"Devon",1999,"24/04/1999"
"6868",8133,"SW1999/92a","Phocoena phocoena","Harbour porpoise",57.18638122,-2.0711473,"City of Aberdeen",1999,"25/04/1999"
"6869",8134,"1999/029","Phocoena phocoena","harbour porpoise",53.4036,-6.0611,"Co. Dublin",1999,"27/04/1999"
"6870",8135,"SW1999/94a","Delphinus delphis","Short-beaked common dolphin",56.52928823,-6.8961045,"Argyll and Bute",1999,"29/04/1999"
"6871",8136,"SW1999/95","Phocoena phocoena","Harbour porpoise",52.86146133,1.4676731,"Norfolk",1999,"01/05/1999"
"6872",8137,"SW1999/96","Phocoena phocoena","Harbour porpoise",52.45063679,-4.0765659,"Ceredigion",1999,"01/05/1999"
"6873",8138,"SW1999/96a","Phocoena phocoena","Harbour porpoise",56.41106561,-5.5001343,"Argyll and Bute",1999,"01/05/1999"
"6874",8139,"SW1999/96b","Phocoena phocoena","Harbour porpoise",56.02733538,-4.8648005,"Argyll and Bute",1999,"01/05/1999"
"6875",8140,"SW1999/96c","Phocoena phocoena","Harbour porpoise",57.76436112,-3.8878206,"Highland",1999,"07/05/1999"
"6876",8141,"SW1999/99","Balaenoptera acutorostrata","Minke whale",50.59614055,-2.1045638,"Dorset",1999,"07/05/1999"
"6877",8142,"SW1999/96d","Stenella coeruleoalba","Striped dolphin",58.62270401,-3.3672827,"Highland",1999,"08/05/1999"
"6878",8143,"SW1999/97","Phocoena phocoena","Harbour porpoise",52.52020826,-4.0577333,"Ceredigion",1999,"08/05/1999"
"6879",8144,"SW1999/97a","Delphinus delphis","Short-beaked common dolphin",57.00677175,-7.5080659,"Western Isles",1999,"10/05/1999"
"6880",8145,"SW1999/98","Phocoena phocoena","Harbour porpoise",51.74061154,-4.5566867,"Carmarthenshire",1999,"10/05/1999"
"6881",8146,"SW1999/100","Phocoena phocoena","Harbour porpoise",51.74061154,-4.5566867,"Carmarthenshire",1999,"11/05/1999"
"6882",8147,"SW1999/100a","Grampus griseus","Risso's dolphin",56.5033539,-6.8000145,"Argyll and Bute",1999,"12/05/1999"
"6883",8148,"SW1999/101","Phocoena phocoena","Harbour porpoise",51.59251231,-3.81627,"Neath Port Talbot",1999,"12/05/1999"
"6884",8149,"SW1999/101a","Delphinus delphis","Short-beaked common dolphin",57.81114657,-8.5703206,"Western Isles",1999,"13/05/1999"
"6885",8150,"SW1999/102","Phocoena phocoena","Harbour porpoise",51.66706553,-4.2849605,"Carmarthenshire",1999,"13/05/1999"
"6886",8151,"SW1999/103","Phocoena phocoena","Harbour porpoise",50.69774052,-2.7363627,"Dorset",1999,"13/05/1999"
"6887",8152,"SW1999/104","Phocoena phocoena","Harbour porpoise",53.25965497,-3.9866008,"Conwy",1999,"13/05/1999"
"6888",8153,"SW1999/104a","Phocoena phocoena","Harbour porpoise",57.57142182,-4.0450628,"Highland",1999,"16/05/1999"
"6889",8155,"SW1999/105a","Phocoena phocoena","Harbour porpoise",57.17469152,-2.0876655,"City of Aberdeen",1999,"21/05/1999"
"6890",8156,"SW1999/106","Phocoena phocoena","Harbour porpoise",51.58192709,-3.8028559,"Neath Port Talbot",1999,"24/05/1999"
"6891",8157,"SW1999/106a","Balaenoptera acutorostrata","Minke whale",56.68750584,-6.132021,"Highland",1999,"24/05/1999"
"6892",8158,"SW1999/106b","Balaenoptera acutorostrata","Minke whale",56.60476772,-6.2648483,"Argyll and Bute",1999,"24/05/1999"
"6893",8159,"SW1999/106c","Grampus griseus","Risso's dolphin",57.52783255,-7.3858483,"Western Isles",1999,"25/05/1999"
"6894",8160,"SW1999/107","Balaenoptera acutorostrata","Minke whale",50.04702304,-5.6280102,"Cornwall",1999,"26/05/1999"
"6895",8162,"SW1999/109","Phocoena phocoena","Harbour porpoise",52.48075014,-4.0514725,"Ceredigion",1999,"29/05/1999"
"6896",8163,"SW1999/109a","Balaenoptera acutorostrata","Minke whale",56.30357397,-6.0192365,"Argyll and Bute",1999,"02/06/1999"
"6897",8164,"SW1999/110","Phocoena phocoena","Harbour porpoise",54.20779838,-0.2810249,"North Yorkshire",1999,"03/06/1999"
"6898",8165,"SW1999/110a","Delphinus delphis","Short-beaked common dolphin",57.47788841,-7.375134,"Western Isles",1999,"05/06/1999"
"6899",8166,"SW1999/112a","Delphinus delphis","Short-beaked common dolphin",50.10287641,-5.5385034,"Cornwall",1999,"07/06/1999"
"6900",8167,"SW1999/111","Phocoena phocoena","Harbour porpoise",52.4163121,-4.0852476,"Ceredigion",1999,"08/06/1999"
"6901",8168,"SW1999/112","Phocoena phocoena","Harbour porpoise",52.4163121,-4.0852476,"Ceredigion",1999,"08/06/1999"
"6902",8169,"1999/030","Physeter macrocephalus","sperm whale",52.25,-10.1,"Co. Kerry",1999,"08/06/1999"
"6903",8170,"SW1999/112b","Balaenoptera acutorostrata","Minke whale",56.64174611,-6.1825089,"Argyll and Bute",1999,"09/06/1999"
"6904",8171,"1999/031","Phocoena phocoena","harbour porpoise",53.4133,-9.8957,"Co. Galway",1999,"09/06/1999"
"6905",8173,"SW1999/113","Phocoena phocoena","Harbour porpoise",53.42311697,-4.6038754,"Anglesey",1999,"10/06/1999"
"6906",8175,"SW1999/115","Phocoena phocoena","Harbour porpoise",54.67952504,-3.5340803,"Cumbria",1999,"11/06/1999"
"6907",8176,"SW1999/116","Phocoena phocoena","Harbour porpoise",52.13481953,-4.5441309,"Ceredigion",1999,"12/06/1999"
"6908",8177,"SW1999/117","Phocoena phocoena","Harbour porpoise",52.45063679,-4.0765659,"Ceredigion",1999,"12/06/1999"
"6909",8178,"SW1999/117a","Phocoena phocoena","Harbour porpoise",57.66658393,-3.0108885,"Moray",1999,"12/06/1999"
"6910",8179,"SW1999/118","Phocoena phocoena","Harbour porpoise",52.24029151,-4.2674224,"Ceredigion",1999,"13/06/1999"
"6911",8180,"SW1999/118a","Grampus griseus","Risso's dolphin",59.0621674,-3.3480842,"Orkney",1999,"13/06/1999"
"6912",8181,"SW1999/119","Phocoena phocoena","Harbour porpoise",52.01443598,1.2020067,"Suffolk",1999,"14/06/1999"
"6913",8182,"SW1999/119b","Phocoena phocoena","Harbour porpoise",50.10330148,-5.5245453,"Cornwall",1999,"14/06/1999"
"6914",8183,"SW1999/119a","Phocoena phocoena","Harbour porpoise",52.00116789,1.2593546,"Suffolk",1999,"16/06/1999"
"6915",8184,"SW1999/120","Phocoena phocoena","Harbour porpoise",52.5832762,-4.1020234,"Gwynedd",1999,"17/06/1999"
"6916",8185,"SW1999/121","Phocoena phocoena","Harbour porpoise",52.49243094,-4.0520162,"Ceredigion",1999,"21/06/1999"
"6917",8186,"SW1999/121a","Phocoena phocoena","Harbour porpoise",55.42894417,-5.7194317,"Argyll and Bute",1999,"22/06/1999"
"6918",8187,"SW1999/121b","Phocoena phocoena","Harbour porpoise",55.86563687,-5.1886326,"Argyll and Bute",1999,"22/06/1999"
"6919",8188,"SW1999/121c","Phocoena phocoena","Harbour porpoise",58.59759859,-3.5229102,"Highland",1999,"23/06/1999"
"6920",8189,"SW1999/121d","Tursiops truncatus","Bottlenose dolphin",56.2885896,-6.1729123,"Argyll and Bute",1999,"23/06/1999"
"6921",8190,"1999/033","Delphinus delphis","common dolphin",52.6083,-9.5167,"Co. Clare",1999,"23/06/1999"
"6922",8191,"SW1999/121e","Physeter macrocephalus","Sperm whale",59.27008017,-2.8790225,"Orkney",1999,"24/06/1999"
"6923",8192,"SW1999/122","Phocoena phocoena","Harbour porpoise",52.53204238,-4.0494392,"Ceredigion",1999,"25/06/1999"
"6924",8193,"SW1999/122a","Tursiops truncatus","Bottlenose dolphin",57.49588948,-4.1559998,"Highland",1999,"25/06/1999"
"6925",8194,"SW1999/123","Delphinus delphis","Short-beaked common dolphin",50.76667408,-4.588307,"Cornwall",1999,"25/06/1999"
"6926",8195,"SW1999/124","Delphinus delphis","Short-beaked common dolphin",50.77099956,-4.5757787,"Cornwall",1999,"25/06/1999"
"6927",8196,"SW1999/123a","Grampus griseus","Risso's dolphin",58.19817904,-6.2755778,"Western Isles",1999,"28/06/1999"
"6928",8197,"SW1999/123b","Grampus griseus","Risso's dolphin",57.42763063,-7.3927727,"Western Isles",1999,"28/06/1999"
"6929",8198,"SW1999/125","Phocoena phocoena","Harbour porpoise",52.5832762,-4.1020234,"Gwynedd",1999,"30/06/1999"
"6930",8199,"SW1999/126","Phocoena phocoena","Harbour porpoise",52.56112689,-4.0832572,"Gwynedd",1999,"30/06/1999"
"6931",8200,"SW1999/212","Lagenorhynchus albirostris","White-beaked dolphin",57.52694444,-7.6591667,"Western Isles",1999,"30/06/1999"
"6932",8201,"SW1999/127","Phocoena phocoena","Harbour porpoise",51.6742536,-4.2853224,"Carmarthenshire",1999,"01/07/1999"
"6933",8202,"SW1999/128","Phocoena phocoena","Harbour porpoise",51.45669774,-3.633805,"Vale of Glamorgan",1999,"02/07/1999"
"6934",8203,"SW1999/128b","Phocoena phocoena","Harbour porpoise",51.06314909,-4.2122649,"Devon",1999,"03/07/1999"
"6935",8204,"SW1999/128c","Delphinus delphis","Short-beaked common dolphin",51.17289109,-4.2117914,"Devon",1999,"03/07/1999"
"6936",8205,"SW1999/128a","Delphinus delphis","Short-beaked common dolphin",50.32827987,-4.6416949,"Cornwall",1999,"04/07/1999"
"6937",8206,"SW1999/134","Delphinus delphis","Short-beaked common dolphin",50.33601951,-4.7348926,"Cornwall",1999,"05/07/1999"
"6938",8207,"SW1999/129","Phocoena phocoena","Harbour porpoise",51.56371131,-4.0878487,"Swansea",1999,"05/07/1999"
"6939",8208,"SW1999/129a","Tursiops truncatus","Bottlenose dolphin",56.44006277,-6.3454057,"Argyll and Bute",1999,"05/07/1999"
"6940",8209,"SW1999/129b","Grampus griseus","Risso's dolphin",56.55837871,-6.557723,"Argyll and Bute",1999,"05/07/1999"
"6941",8210,"1999/034","Kogia breviceps","pygmy sperm whale",53.72,-9.9,"Co. Mayo",1999,"06/07/1999"
"6942",8211,"SW1999/130","Phocoena phocoena","Harbour porpoise",55.28432729,-1.5685653,"Northumberland",1999,"08/07/1999"
"6943",8213,"SW1999/132","Phocoena phocoena","Harbour porpoise",52.75176036,-4.083451,"Gwynedd",1999,"09/07/1999"
"6944",8214,"SW1999/132a","Globicephala melas","Long-finned pilot whale",60.52414708,-1.1764851,"Shetland",1999,"09/07/1999"
"6945",8215,"SW1999/133","Phocoena phocoena","Harbour porpoise",52.30521748,-4.1621765,"Ceredigion",1999,"10/07/1999"
"6946",8216,"SW1999/135","Lagenorhynchus albirostris","White-beaked dolphin",50.32728265,-4.5657532,"Cornwall",1999,"10/07/1999"
"6947",8218,"SW1999/136a","Tursiops truncatus","Bottlenose dolphin",57.70239002,-2.9095188,"Moray",1999,"12/07/1999"
"6948",8219,"SW1999/137","Phocoena phocoena","Harbour porpoise",51.34868377,1.0016362,"Kent",1999,"13/07/1999"
"6949",8220,"SW1999/137a","Lagenorhynchus albirostris","White-beaked dolphin",57.28954647,-7.4223693,"Western Isles",1999,"14/07/1999"
"6950",8221,"SW1999/211","Lagenorhynchus albirostris","White-beaked dolphin",50.30713566,-3.944378,"Devon",1999,"14/07/1999"
"6951",8222,"SW1999/138","Phocoena phocoena","Harbour porpoise",52.5832762,-4.1020234,"Gwynedd",1999,"16/07/1999"
"6952",8223,"SW1999/139","Phocoena phocoena","Harbour porpoise",51.73705669,-4.5130264,"Carmarthenshire",1999,"16/07/1999"
"6953",8224,"SW1999/140","Phocoena phocoena","Harbour porpoise",52.69646835,-4.0571344,"Gwynedd",1999,"18/07/1999"
"6954",8225,"SW1999/141","Globicephala melas","Long-finned pilot whale",52.88059852,-4.4032624,"Gwynedd",1999,"18/07/1999"
"6955",8226,"SW1999/142","Phocoena phocoena","Harbour porpoise",52.76756642,-4.1049613,"Gwynedd",1999,"18/07/1999"
"6956",8227,"SW1999/143","Phocoena phocoena","Harbour porpoise",51.36643065,1.0459086,"Kent",1999,"18/07/1999"
"6957",8228,"SW1999/147","Delphinus delphis","Short-beaked common dolphin",50.78158177,-4.5650093,"Cornwall",1999,"19/07/1999"
"6958",8229,"1999/035","Tursiops truncatus","bottlenose dolphin",52.9175,-9.3536,"Co. Clare",1999,"19/07/1999"
"6959",8230,"SW1999/143a","Lagenorhynchus albirostris","White-beaked dolphin",58.60577051,-3.3545723,"Highland",1999,"20/07/1999"
"6960",8231,"SW1999/144","Phocoena phocoena","Harbour porpoise",52.5832762,-4.1020234,"Gwynedd",1999,"21/07/1999"
"6961",8232,"1999/036","Stenella coeruleoalba","striped dolphin",52.2506,-10.0947,"Co. Kerry",1999,"21/07/1999"
"6962",8234,"SW1999/145","Phocoena phocoena","Harbour porpoise",52.76140846,-4.0972526,"Gwynedd",1999,"24/07/1999"
"6963",8236,"SW1999/146a","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.70348778,-7.2757918,"Western Isles",1999,"25/07/1999"
"6964",8237,"SW1999/147a","Stenella coeruleoalba","Striped dolphin",58.60666846,-3.354607,"Highland",1999,"26/07/1999"
"6965",8238,"SW1999/147b","Lagenorhynchus acutus","Atlantic white-sided dolphin",57.02274042,-7.4312155,"Western Isles",1999,"26/07/1999"
"6966",8239,"1999/037","Phocoena phocoena","harbour porpoise",53.1973,-6.0854,"Co. Wicklow",1999,"26/07/1999"
"6967",8240,"1999/038","Phocoena phocoena","harbour porpoise",52.2762,-6.3891,"Co. Wexford",1999,"26/07/1999"
"6968",8241,"1999/039","Phocoena phocoena","harbour porpoise",53.5752,-6.1137,"Co. Dublin",1999,"27/07/1999"
"6969",8242,"1999/040","Delphinus delphis","common dolphin",51.6039,-10.0648,"Co. Cork",1999,"27/07/1999"
"6970",8243,"SW1999/148","Phocoena phocoena","Harbour porpoise",51.94610467,1.2662745,"Essex",1999,"29/07/1999"
"6971",8244,"SW1999/148a","Phocoena phocoena","Harbour porpoise",56.7031012,-2.4573324,"Angus",1999,"29/07/1999"
"6972",8246,"SW1999/148c","Phocoena phocoena","Harbour porpoise",56.51739054,-5.3619312,"Argyll and Bute",1999,"01/08/1999"
"6973",8247,"1999/041","Balaenoptera acutorostrata","minke whale",53.8667,-6.2333,"Co. Louth",1999,"01/08/1999"
"6974",8248,"1999/042","Tursiops truncatus","bottlenose dolphin",52.6,-9.41,"Co. Clare",1999,"01/08/1999"
"6975",8249,"SW1999/148d","Phocoena phocoena","Harbour porpoise",57.29169212,-7.4143738,"Western Isles",1999,"02/08/1999"
"6976",8250,"SW1999/149","Phocoena phocoena","Harbour porpoise",51.01316884,-4.285457,"Devon",1999,"03/08/1999"
"6977",8251,"1999/043","Balaenoptera acutorostrata","minke whale",52.3835,-6.3558,"Co. Wexford",1999,"07/08/1999"
"6978",8252,"1999/044","Delphinus delphis","common dolphin",51.8553,-8.32,"Co. Cork",1999,"08/08/1999"
"6979",8253,"SW1999/150","Phocoena phocoena","Harbour porpoise",54.29026756,-0.394375,"North Yorkshire",1999,"10/08/1999"
"6980",8254,"SW1999/150b","Phocoena phocoena","Harbour porpoise",57.14325869,-2.0694119,"City of Aberdeen",1999,"10/08/1999"
"6981",8255,"SW1999/150c","Phocoena phocoena","Harbour porpoise",54.84136185,-3.8532738,"Dumfries and Galloway",1999,"12/08/1999"
"6982",8256,"SW1999/150a","Phocoena phocoena","Harbour porpoise",52.8327923,1.5247965,"Norfolk",1999,"13/08/1999"
"6983",8257,"SW1999/151","Balaenoptera acutorostrata","Minke whale",54.10728341,-3.2711689,"Cumbria",1999,"14/08/1999"
"6984",8258,"SW1999/151a","Phocoena phocoena","Harbour porpoise",57.71985673,-3.2793346,"Moray",1999,"14/08/1999"
"6985",8259,"SW1999/152","Phocoena phocoena","Harbour porpoise",51.4759045,-3.674816,"Bridgend",1999,"17/08/1999"
"6986",8260,"SW1999/152a","Phocoena phocoena","Harbour porpoise",57.6647338,-3.0175427,"Moray",1999,"19/08/1999"
"6987",8261,"1999/045","Tursiops truncatus","bottlenose dolphin",52.6113,-9.4032,"Co. Clare",1999,"19/08/1999"
"6988",8262,"SW1999/153","Phocoena phocoena","Harbour porpoise",55.32470409,-1.5507888,"Northumberland",1999,"20/08/1999"
"6989",8263,"SW1999/153a","Balaenoptera acutorostrata","Minke whale",57.68375195,-2.7362939,"Aberdeenshire",1999,"20/08/1999"
"6990",8265,"SW1999/154","Balaenoptera acutorostrata","Minke whale",54.29036957,-0.4020541,"North Yorkshire",1999,"23/08/1999"
"6991",8266,"SW1999/154a","Phocoena phocoena","Harbour porpoise",56.2870723,-6.2439044,"Argyll and Bute",1999,"23/08/1999"
"6992",8267,"SW1999/155","Phocoena phocoena","Harbour porpoise",52.82641674,-4.5012258,"Gwynedd",1999,"24/08/1999"
"6993",8269,"SW1999/156","Phocoena phocoena","Harbour porpoise",52.88059852,-4.4032624,"Gwynedd",1999,"25/08/1999"
"6994",8270,"SW1999/156a","Tursiops truncatus","Bottlenose dolphin",57.67073432,-2.4459739,"Aberdeenshire",1999,"26/08/1999"
"6995",8271,"SW1999/157","Phocoena phocoena","Harbour porpoise",52.51571569,-4.0575233,"Ceredigion",1999,"27/08/1999"
"6996",8273,"SW1999/157b","Phocoena phocoena","Harbour porpoise",59.15329853,-2.737886,"Orkney",1999,"27/08/1999"
"6997",8274,"SW1999/157c","Balaenoptera acutorostrata","Minke whale",56.31259224,-6.43933,"Argyll and Bute",1999,"30/08/1999"
"6998",8276,"SW1999/158","Phocoena phocoena","Harbour porpoise",52.2187487,-4.3571072,"Ceredigion",1999,"31/08/1999"
"6999",8277,"1999/046","Hyperoodon ampullatus","northern bottlenose whale",54.222,-9.183,"Co. Mayo",1999,"31/08/1999"
"7000",8278,"SW1999/159","Hyperoodon ampullatus","Northern bottlenose whale",54.23349403,-9.2024472,"Mayo",1999,"01/09/1999"
"7001",8279,"1999/1","Hyperoodon ampullatus","northern bottlenose whale",54.23,-9.19,"Co. Mayo",1999,"03/09/1999"
"7002",8281,"SW1999/161","Stenella coeruleoalba","Striped dolphin",51.06965513,-4.2011543,"Devon",1999,"05/09/1999"
"7003",8283,"SW1999/163","Phocoena phocoena","Harbour porpoise",51.6742536,-4.2853224,"Carmarthenshire",1999,"07/09/1999"
"7004",8284,"SW1999/164","Delphinus delphis","Short-beaked common dolphin",51.83955513,-5.1155147,"Pembrokeshire",1999,"08/09/1999"
"7005",8285,"SW1999/165","Phocoena phocoena","Harbour porpoise",50.12569349,-5.4981996,"Cornwall",1999,"09/09/1999"
"7006",8286,"SW1999/166","Phocoena phocoena","Harbour porpoise",52.5291934,-4.0581534,"Ceredigion",1999,"09/09/1999"
"7007",8287,"SW1999/167","Grampus griseus","Risso's dolphin",51.64641869,-4.8578917,"Pembrokeshire",1999,"10/09/1999"
"7008",8288,"SW1999/167a","Lagenorhynchus acutus","Atlantic white-sided dolphin",58.82452519,-2.8867696,"Orkney",1999,"10/09/1999"
"7009",8289,"SW1999/168","Phocoena phocoena","Harbour porpoise",51.8374188,1.2605742,"Essex",1999,"11/09/1999"
"7010",8290,"SW1999/168b","Stenella coeruleoalba","Striped dolphin",51.3765817,0.6268892,"Medway",1999,"11/09/1999"
"7011",8291,"SW1999/168a","Delphinus delphis","Short-beaked common dolphin",56.36386504,-2.8822533,"Fife",1999,"13/09/1999"
"7012",8292,"1999/047","Physeter macrocephalus","sperm whale",52.13,-10.367,"Co. Kerry",1999,"13/09/1999"
"7013",8293,"SW1999/169","Phocoena phocoena","Harbour porpoise",52.5824039,-4.1005053,"Gwynedd",1999,"14/09/1999"
"7014",8294,"SW1999/170","Phocoena phocoena","Harbour porpoise",52.5824039,-4.1005053,"Gwynedd",1999,"14/09/1999"
"7015",8295,"SW1999/171","Phocoena phocoena","Harbour porpoise",52.48524276,-4.0516816,"Ceredigion",1999,"17/09/1999"
"7016",8296,"SW1999/172","Phocoena phocoena","Harbour porpoise",50.03304391,-5.2819272,"Cornwall",1999,"17/09/1999"
"7017",8297,"SW1999/175","Tursiops truncatus","Bottlenose dolphin",52.8725026,-4.447401,"Gwynedd",1999,"21/09/1999"
"7018",8298,"SW1999/173","Phocoena phocoena","Harbour porpoise",51.73323502,-4.6460802,"Pembrokeshire",1999,"23/09/1999"
"7019",8299,"SW1999/174a","Phocoena phocoena","Harbour porpoise",53.36467174,0.2500375,"Lincolnshire",1999,"23/09/1999"
"7020",8300,"SW1999/174b","Phocoena phocoena","Harbour porpoise",53.40136843,-3.1131377,"Wirral",1999,"23/09/1999"
"7021",8301,"SW1999/175a","Phocoena phocoena","Harbour porpoise",57.26427934,-5.9276087,"Highland",1999,"24/09/1999"
"7022",8303,"SW1999/177","Phocoena phocoena","Harbour porpoise",51.69722831,-4.3516097,"Carmarthenshire",1999,"25/09/1999"
"7023",8305,"SW1999/179","Stenella coeruleoalba","Striped dolphin",50.11713586,-5.4835819,"Cornwall",1999,"29/09/1999"
"7024",8306,"SW1999/179a","Lagenorhynchus albirostris","White-beaked dolphin",59.12532477,-3.3208604,"Orkney",1999,"29/09/1999"
"7025",8307,"SW1999/180","Phocoena phocoena","Harbour porpoise",52.40814763,-4.0892737,"Ceredigion",1999,"02/10/1999"
"7026",8308,"SW1999/180a","Phocoena phocoena","Harbour porpoise",55.5537342,-4.6573513,"South Ayrshire",1999,"02/10/1999"
"7027",8309,"SW1999/180b","Tursiops truncatus","Bottlenose dolphin",49.16545065,-2.0480384,"Jersey",1999,"02/10/1999"
"7028",8310,"SW1999/181","Phocoena phocoena","Harbour porpoise",52.5824039,-4.1005053,"Gwynedd",1999,"03/10/1999"
"7029",8311,"SW1999/182","Phocoena phocoena","Harbour porpoise",52.5824039,-4.1005053,"Gwynedd",1999,"03/10/1999"
"7030",8313,"SW1999/184","Delphinus delphis","Short-beaked common dolphin",51.5045373,-3.7464788,"Bridgend",1999,"07/10/1999"
"7031",8315,"SW1999/185b","Phocoena phocoena","Harbour porpoise",57.70538114,-3.4550552,"Moray",1999,"08/10/1999"
"7032",8316,"SW1999/185c","Delphinus delphis","Short-beaked common dolphin",56.36452313,-6.0256581,"Argyll and Bute",1999,"16/10/1999"
"7033",8317,"SW1999/185e","Lagenorhynchus albirostris","White-beaked dolphin",59.33300282,-2.9966659,"Orkney",1999,"16/10/1999"
"7034",8318,"SW1999/185d.1","Kogia breviceps","Pygmy sperm whale",54.91286809,-4.9988627,"Dumfries and Galloway",1999,"18/10/1999"
"7035",8319,"SW1999/185d.2","Kogia breviceps","Pygmy sperm whale",54.91286809,-4.9988627,"Dumfries and Galloway",1999,"18/10/1999"
