,Name.Current.Sci,Name.Common,Latitude,Longitude,County,Year,Date
6533,Delphinus delphis,Short-beaked common dolphin,57.50144014,-4.24981018,Highland,1997,14/01/1997
6534,Phocoena phocoena,Harbour porpoise,58.34614555,-6.623658174,Western Isles,1997,14/01/1997
6535,Unknown,Odontocete (indeterminate species),50.90228302,0.716742976,East Sussex,1997,15/01/1997
6536,Phocoena phocoena,Harbour porpoise,55.63604474,-4.79642499,North Ayrshire,1997,16/01/1997
6537,Phocoena phocoena,Harbour porpoise,59.28132996,-2.426486767,Orkney ,1997,16/01/1997
6538,Delphinus delphis,Short-beaked common dolphin,50.01933165,-5.193017407,Cornwall,1997,16/01/1997
6539,Phocoena phocoena,Harbour porpoise,50.14419477,-5.066927061,Cornwall,1997,18/01/1997
6540,Delphinus delphis,Short-beaked common dolphin,50.31686414,-4.098750823,Devon,1997,19/01/1997
6541,Delphinus delphis,Short-beaked common dolphin,50.35330822,-4.443423848,Cornwall,1997,20/01/1997
6542,Phocoena phocoena,Harbour porpoise,50.10774962,-5.084182247,Cornwall,1997,20/01/1997
6543,Phocoena phocoena,Harbour porpoise,50.13948199,-5.075024778,Cornwall,1997,20/01/1997
6544,Delphinus delphis,Short-beaked common dolphin,50.38458617,-3.501010837,Torbay,1997,20/01/1997
6545,Phocoena phocoena,Harbour porpoise,54.32563306,-0.41760444,North Yorkshire,1997,20/01/1997
6546,Phocoena phocoena,Harbour porpoise,50.19732743,-4.961010611,Cornwall,1997,20/01/1997
6547,Phocoena phocoena,Harbour porpoise,54.36112484,-4.377762111,Isle of Man,1997,22/01/1997
6548,Phocoena phocoena,Harbour porpoise,50.02197801,-5.095439603,Cornwall,1997,23/01/1997
6549,Delphinus delphis,Short-beaked common dolphin,50.26293223,-3.650136238,Devon,1997,24/01/1997
6550,Phocoena phocoena,Harbour porpoise,51.85724286,-5.126906167,Pembrokeshire,1997,24/01/1997
6551,Unknown,Dolphin (indeterminate species),53.05512774,0.252377729,Lincolnshire,1997,24/01/1997
6552,Unknown,Cetacean (indeterminate species),53.10479193,0.34402589,Lincolnshire,1997,25/01/1997
6553,Phocoena phocoena,Harbour porpoise,50.10438414,-5.109145519,Cornwall,1997,25/01/1997
6554,Delphinus delphis,Short-beaked common dolphin,50.14419477,-5.066927061,Cornwall,1997,25/01/1997
6555,Delphinus delphis,Short-beaked common dolphin,50.09450458,-5.108505551,Cornwall,1997,25/01/1997
6556,Delphinus delphis,Short-beaked common dolphin,50.00587841,-5.158620785,Cornwall,1997,26/01/1997
6557,Phocoena phocoena,Harbour porpoise,50.03443238,-5.066907637,Cornwall,1997,26/01/1997
6558,Delphinus delphis,Short-beaked common dolphin,50.17993891,-4.972544089,Cornwall,1997,26/01/1997
6559,Phocoena phocoena,Harbour porpoise,50.20605164,-4.936318283,Cornwall,1997,26/01/1997
6560,Lagenorhynchus acutus,Atlantic white-sided dolphin,58.54161188,-4.775008582,Highland,1997,26/01/1997
6561,Phocoena phocoena,Harbour porpoise,50.15723179,-4.980937341,Cornwall,1997,27/01/1997
6562,Unknown,Dolphin (indeterminate species),49.9545543,-5.192911151,Cornwall,1997,27/01/1997
6563,Unknown,Dolphin (indeterminate species),50.38434879,-3.519291898,Torbay,1997,28/01/1997
6564,Phocoena phocoena,Harbour porpoise,53.99919652,-0.204640006,East Riding of Yorkshire,1997,28/01/1997
6565,Delphinus delphis,Short-beaked common dolphin,49.97270777,-5.187138067,Cornwall,1997,28/01/1997
6566,Unknown,Dolphin (indeterminate species),50.22233437,-3.658549206,Devon,1997,28/01/1997
6567,Phocoena phocoena,Harbour porpoise,54.06652573,-0.150840736,East Riding of Yorkshire,1997,29/01/1997
6568,Delphinus delphis,Short-beaked common dolphin,57.72779203,-7.144760424,Western Isles,1997,29/01/1997
6569,Unknown,Dolphin (indeterminate species),50.19179504,-4.966273746,Cornwall,1997,30/01/1997
6570,Phocoena phocoena,Harbour porpoise,50.09659215,-5.538039912,Cornwall,1997,31/01/1997
6571,Unknown,Odontocete (indeterminate species),50.64207956,-1.444138684,Isle of Wight,1997,07/02/1997
6572,Delphinus delphis,Short-beaked common dolphin,50.32634335,-4.121651401,Devon,1997,09/02/1997
6573,Lagenorhynchus albirostris,White-beaked dolphin,57.38127132,-7.424274948,Western Isles,1997,09/02/1997
6574,Unknown,Odontocete (indeterminate species),50.09309366,-5.383933007,Cornwall,1997,10/02/1997
6575,Delphinus delphis,Short-beaked common dolphin,56.04456541,-3.550882078,Fife,1997,10/02/1997
6576,Delphinus delphis,Short-beaked common dolphin,50.30850408,-4.063266367,Devon,1997,11/02/1997
6577,Delphinus delphis,Short-beaked common dolphin,50.24901157,-3.857277478,Devon,1997,12/02/1997
6578,Unknown,Dolphin (indeterminate species),50.59481152,-2.079127115,Dorset,1997,12/02/1997
6579,Unknown,Dolphin (indeterminate species),50.96186522,0.966648762,Kent,1997,14/02/1997
6580,Phocoena phocoena,Harbour porpoise,50.97973723,0.971351099,Kent,1997,14/02/1997
6581,Unknown,Odontocete (indeterminate species),50.20608703,-4.934918651,Cornwall,1997,14/02/1997
6582,Unknown,Dolphin (indeterminate species),50.3618412,-4.383391821,Cornwall,1997,15/02/1997
6583,Unknown,Cetacean (indeterminate species),51.63753727,-4.701214654,Pembrokeshire,1997,16/02/1997
6584,Delphinus delphis,Short-beaked common dolphin,53.01562655,0.16174975,Lincolnshire,1997,16/02/1997
6585,Phocoena phocoena,Harbour porpoise,53.12533384,0.351123621,Lincolnshire,1997,17/02/1997
6586,Unknown,Odontocete (indeterminate species),54.84152343,-5.118208312,Dumfries and Galloway,1997,17/02/1997
6587,Unknown,Odontocete (indeterminate species),50.33716077,-5.467332889,Cornwall,1997,17/02/1997
6588,Unknown,Odontocete (indeterminate species),50.00482829,-5.164135832,Cornwall,1997,18/02/1997
6589,Phocoena phocoena,Harbour porpoise,56.02959022,-3.373734915,Fife,1997,18/02/1997
6590,Unknown,Odontocete (indeterminate species),50.05381628,-5.279153055,Cornwall,1997,19/02/1997
6591,Unknown,Odontocete (indeterminate species),50.05381628,-5.279153055,Cornwall,1997,19/02/1997
6592,Phocoena phocoena,Harbour porpoise,58.10206604,-5.270477548,Highland,1997,19/02/1997
6593,Delphinus delphis,Short-beaked common dolphin,50.3449909,-4.277114923,Cornwall,1997,21/02/1997
6594,Phocoena phocoena,Harbour porpoise,58.92156759,-2.738147647,Orkney ,1997,21/02/1997
6595,Phocoena phocoena,Harbour porpoise,50.77972246,-4.567745201,Cornwall,1997,22/02/1997
6596,Phocoena phocoena,Harbour porpoise,57.61210536,-1.822567959,Aberdeenshire,1997,22/02/1997
6597,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.25438045,-7.423830978,Western Isles,1997,23/02/1997
6598,Delphinus delphis,Short-beaked common dolphin,50.78392841,-1.001241851,Hampshire,1997,24/02/1997
6599,Delphinus delphis,Short-beaked common dolphin,50.72256767,-0.790015712,West Sussex,1997,24/02/1997
6600,Delphinus delphis,Short-beaked common dolphin,53.00284851,0.122355213,Lincolnshire,1997,24/02/1997
6601,Delphinus delphis,Short-beaked common dolphin,56.07126526,-3.166352204,Fife,1997,27/02/1997
6602,Phocoena phocoena,Harbour porpoise,52.24304303,-4.264632635,Ceredigion,1997,01/03/1997
6603,Delphinus delphis,Short-beaked common dolphin,50.59302303,-2.062168948,Dorset,1997,01/03/1997
6604,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,50.22203236,-3.679569465,Devon,1997,01/03/1997
6605,Globicephala melas,Long-finned pilot whale,50.09079657,-5.339017964,Cornwall,1997,02/03/1997
6606,Phocoena phocoena,Harbour porpoise,52.90997166,-4.186232123,Gwynedd,1997,03/03/1997
6607,Globicephala melas,Long-finned pilot whale,50.31499036,-4.102882834,Devon,1997,06/03/1997
6608,Phocoena phocoena,Harbour porpoise,50.79299221,-0.020485214,East Sussex,1997,07/03/1997
6609,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.56784967,-7.480551817,Western Isles,1997,07/03/1997
6610,Phocoena phocoena,Harbour porpoise,53.08894549,0.326734244,Lincolnshire,1997,08/03/1997
6611,Phocoena phocoena,Harbour porpoise,56.18884079,-2.854060795,Fife,1997,08/03/1997
6612,Delphinus delphis,Short-beaked common dolphin,57.017983,-7.437120436,Western Isles,1997,08/03/1997
6613,Phocoena phocoena,Harbour porpoise,60.17290697,-1.313269459,Shetland ,1997,11/03/1997
6614,Phocoena phocoena,Harbour porpoise,50.81116909,0.356505279,East Sussex,1997,12/03/1997
6615,Unknown,Cetacean (indeterminate species),53.05002752,-4.339559457,Gwynedd,1997,12/03/1997
6616,Delphinus delphis,Short-beaked common dolphin,50.689248,-1.535610425,Isle of Wight,1997,14/03/1997
6617,Unknown,Dolphin (indeterminate species),50.26335021,-3.860641783,Devon,1997,14/03/1997
6618,Unknown,Dolphin (indeterminate species),50.16280062,-4.974281239,Cornwall,1997,17/03/1997
6619,Unknown,Dolphin (indeterminate species),50.20494066,-4.944660704,Cornwall,1997,17/03/1997
6620,Delphinus delphis,Short-beaked common dolphin,57.45610844,-7.400316375,Western Isles,1997,17/03/1997
6621,Phocoena phocoena,Harbour porpoise,60.40404406,-2.614991191,At sea,1997,18/03/1997
6622,Globicephala melas,Long-finned pilot whale,50.93315953,-4.54416164,Devon,1997,20/03/1997
6623,Phocoena phocoena,Harbour porpoise,56.05966763,-3.249522172,Fife,1997,24/03/1997
6624,Delphinus delphis,Short-beaked common dolphin,50.08372851,-5.690915172,Cornwall,1997,25/03/1997
6625,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.0019495,-5.832321398,Highland,1997,27/03/1997
6626,Physeter macrocephalus,Sperm whale,58.3657269,-6.554324523,Western Isles,1997,28/03/1997
6627,Phocoena phocoena,Harbour porpoise,57.70491196,-3.495318054,Moray,1997,28/03/1997
6628,Phocoena phocoena,Harbour porpoise,51.15031707,-4.216432017,Devon,1997,28/03/1997
6629,Unknown,Dolphin (indeterminate species),49.24735084,-2.170125346,Jersey,1997,29/03/1997
6630,Unknown,Dolphin (indeterminate species),49.94531892,-6.359428267,Isles of Scilly,1997,29/03/1997
6631,Delphinus delphis,Short-beaked common dolphin,60.20999968,-1.368434239,Shetland ,1997,30/03/1997
6632,Physeter macrocephalus,Sperm whale,56.07677133,-3.762690854,Falkirk,1997,31/03/1997
6633,Phocoena phocoena,Harbour porpoise,58.59844121,-3.368056643,Highland,1997,31/03/1997
6634,Globicephala melas,Long-finned pilot whale,50.08357336,-5.079832709,Cornwall,1997,31/03/1997
6635,Delphinus delphis,Short-beaked common dolphin,51.71395012,-4.369851708,Carmarthenshire,1997,03/04/1997
6636,Phocoena phocoena,Harbour porpoise,60.49146243,-1.457615075,Shetland ,1997,03/04/1997
6637,Phocoena phocoena,Harbour porpoise,57.65136683,-5.796632668,Highland,1997,03/04/1997
6638,Phocoena phocoena,Harbour porpoise,50.05174845,-5.562686461,Cornwall,1997,04/04/1997
6639,Phocoena phocoena,Harbour porpoise,52.78991964,1.604419419,Norfolk,1997,05/04/1997
6640,Phocoena phocoena,Harbour porpoise,57.59551427,-4.110011927,Highland,1997,05/04/1997
6641,Phocoena phocoena,Harbour porpoise,55.74882249,-4.857092689,North Ayrshire,1997,05/04/1997
6642,Unknown,Odontocete (indeterminate species),50.2751792,-5.262059677,Cornwall,1997,06/04/1997
6643,Physeter macrocephalus,Sperm whale,59.15319888,-2.580512381,Orkney ,1997,07/04/1997
6644,Phocoena phocoena,Harbour porpoise,57.28418027,-7.421577914,Western Isles,1997,07/04/1997
6645,Grampus griseus,Risso's dolphin,58.20111265,-6.321928977,Western Isles,1997,07/04/1997
6646,Phocoena phocoena,Harbour porpoise,56.06378619,-3.196646481,Fife,1997,08/04/1997
6647,Phocoena phocoena,Harbour porpoise,56.0006827,-3.387142856,Fife,1997,08/04/1997
6648,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.43836329,-7.394356142,Western Isles,1997,08/04/1997
6649,Phocoena phocoena,Harbour porpoise,55.75252827,-5.383465831,Argyll and Bute,1997,09/04/1997
6650,Phocoena phocoena,Harbour porpoise,56.96510123,-6.009299664,Highland,1997,11/04/1997
6651,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.39389756,-7.402806619,Western Isles,1997,11/04/1997
6652,Phocoena phocoena,Harbour porpoise,57.11535184,-7.391857517,Western Isles,1997,12/04/1997
6653,Globicephala melas,Long-finned pilot whale,55.6581685,-6.274138543,Argyll and Bute,1997,12/04/1997
6654,Delphinus delphis,Short-beaked common dolphin,50.23679391,-5.361841224,Cornwall,1997,13/04/1997
6655,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,57.18866283,-7.424115055,Western Isles,1997,15/04/1997
6656,Delphinus delphis,Short-beaked common dolphin,50.20279495,-5.416924493,Cornwall,1997,16/04/1997
6657,Delphinus delphis,Short-beaked common dolphin,50.07038698,-5.54170106,Cornwall,1997,16/04/1997
6658,Phocoena phocoena,Harbour porpoise,56.71662514,-2.44442508,Angus,1997,16/04/1997
6659,Phocoena phocoena,Harbour porpoise,57.58693287,-3.915427315,Highland,1997,16/04/1997
6660,Phocoena phocoena,Harbour porpoise,56.16669111,-3.046837484,Fife,1997,17/04/1997
6661,Phocoena phocoena,Harbour porpoise,54.32223662,-0.405432435,North Yorkshire,1997,18/04/1997
6662,Lagenorhynchus albirostris,White-beaked dolphin,56.28381901,-2.592857738,Fife,1997,19/04/1997
6663,Phocoena phocoena,Harbour porpoise,51.94172382,1.294337781,Essex,1997,22/04/1997
6664,Balaenoptera acutorostrata,Minke whale,56.56820161,-6.281906019,Argyll and Bute,1997,22/04/1997
6665,Phocoena phocoena,Harbour porpoise,53.12802858,0.351270772,Lincolnshire,1997,24/04/1997
6666,Balaenoptera acutorostrata,Minke whale,58.27982329,-3.340398266,Highland,1997,25/04/1997
6667,Lagenorhynchus acutus,Atlantic white-sided dolphin,60.06161004,-1.324565327,Shetland ,1997,30/04/1997
6668,Unknown,Cetacean (indeterminate species),52.54192606,-4.049899628,Gwynedd,1997,02/05/1997
6669,Unknown,Cetacean (indeterminate species),52.544876,-4.035287024,Gwynedd,1997,02/05/1997
6670,Lagenorhynchus acutus,Atlantic white-sided dolphin,60.1969981,-1.283905252,Shetland ,1997,04/05/1997
6671,Grampus griseus,Risso's dolphin,57.02980434,-5.977022078,Highland,1997,04/05/1997
6672,Unknown,Odontocete (indeterminate species),50.05148311,-5.600397818,Cornwall,1997,05/05/1997
6673,Phocoena phocoena,Harbour porpoise,56.0087675,-3.387432575,Fife,1997,05/05/1997
6674,Balaenoptera acutorostrata,Minke whale,56.64030164,-6.198672188,Argyll and Bute,1997,06/05/1997
6675,Phocoena phocoena,Harbour porpoise,57.67014594,-2.347048657,Aberdeenshire,1997,09/05/1997
6676,Delphinus delphis,Short-beaked common dolphin,57.56663979,-7.466969022,Western Isles,1997,09/05/1997
6677,Lagenorhynchus acutus,Atlantic white-sided dolphin,57.56581775,-7.465170441,Western Isles,1997,11/05/1997
6678,Phocoena phocoena,Harbour porpoise,57.58935391,-7.524022473,Western Isles,1997,11/05/1997
6679,Lagenorhynchus albirostris,White-beaked dolphin,50.73468998,-1.675463533,Hampshire,1997,12/05/1997
6680,Phocoena phocoena,Harbour porpoise,52.63404079,1.74313135,Norfolk,1997,13/05/1997
6681,Phocoena phocoena,Harbour porpoise,54.52250723,-0.123027479,At sea,1997,14/05/1997
6682,Phocoena phocoena,Harbour porpoise,54.52250723,-0.123027479,At sea,1997,14/05/1997
6683,Phocoena phocoena,Harbour porpoise,50.38434879,-3.519291898,Torbay,1997,15/05/1997
6684,Balaenoptera acutorostrata,Minke whale,57.71252155,-7.009761146,Western Isles,1997,15/05/1997
6685,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,50.58292062,-4.774611146,Devon,1997,18/05/1997
6686,Delphinus delphis,Short-beaked common dolphin,59.23213359,-2.602884014,Orkney ,1997,21/05/1997
6687,Phocoena phocoena,Harbour porpoise,52.1033217,-4.745351836,Pembrokeshire,1997,29/05/1997
6688,Phocoena phocoena,Harbour porpoise,53.22617255,0.344658898,Lincolnshire,1997,31/05/1997
6689,Phocoena phocoena,Harbour porpoise,57.68667449,-2.696096088,Aberdeenshire,1997,31/05/1997
6690,Mesoplodon mirus,True's beaked whale,51.5604,-8.9879,Cork,1997,01/06/1997
6691,Unknown,Cetacean (indeterminate species),59.24593915,-2.525982359,Orkney ,1997,01/06/1997
6692,Phocoena phocoena,Harbour porpoise,55.01234323,-1.429173288,North Tyneside,1997,02/06/1997
6693,Balaenoptera acutorostrata,Minke whale,58.25343668,-3.192841734,Highland,1997,02/06/1997
6694,Phocoena phocoena,Harbour porpoise,53.30907797,0.289148452,Lincolnshire,1997,03/06/1997
6695,Phocoena phocoena,Harbour porpoise,51.62054883,-3.863622414,Neath Port Talbot,1997,03/06/1997
6696,Phocoena phocoena,Harbour porpoise,52.71858406,1.700746275,Norfolk,1997,04/06/1997
6697,Phocoena phocoena,Harbour porpoise,52.62634496,1.744691282,Norfolk,1997,06/06/1997
6698,Lagenorhynchus acutus,Atlantic white-sided dolphin,58.19304884,-6.373750309,Western Isles,1997,06/06/1997
6699,Phocoena phocoena,Harbour porpoise,51.73302723,-4.4910751,Carmarthenshire,1997,08/06/1997
6700,Phocoena phocoena,Harbour porpoise,51.59424698,-3.986726139,Swansea,1997,09/06/1997
6701,Phocoena phocoena,Harbour porpoise,51.67090457,-4.697414033,Pembrokeshire,1997,11/06/1997
6702,Phocoena phocoena,Harbour porpoise,52.40994466,-4.089358672,Ceredigion,1997,13/06/1997
6703,Phocoena phocoena,Harbour porpoise,59.96350779,-1.283576798,Shetland ,1997,14/06/1997
6704,Phocoena phocoena,Harbour porpoise,59.03647076,-2.573315571,Orkney ,1997,15/06/1997
6705,Phocoena phocoena,Harbour porpoise,57.17110546,-2.076079678,City of Aberdeen,1997,17/06/1997
6706,Phocoena phocoena,Harbour porpoise,58.20610814,-6.30720186,Western Isles,1997,18/06/1997
6707,Phocoena phocoena,Harbour porpoise,51.70143014,-4.36630228,Carmarthenshire,1997,19/06/1997
6708,Phocoena phocoena,Harbour porpoise,57.2618643,-2.02486956,Aberdeenshire,1997,21/06/1997
6709,Phocoena phocoena,Harbour porpoise,57.75318393,-3.914130543,Highland,1997,21/06/1997
6710,Phocoena phocoena,Harbour porpoise,58.01351737,-6.492452564,Western Isles,1997,21/06/1997
6711,Grampus griseus,Risso's dolphin,58.30610494,-6.758568971,Western Isles,1997,22/06/1997
6712,Phocoena phocoena,Harbour porpoise,51.84572482,-5.120297968,Pembrokeshire,1997,23/06/1997
6713,Phocoena phocoena,Harbour porpoise,57.27623993,-2.016586167,Aberdeenshire,1997,23/06/1997
6714,Phocoena phocoena,Harbour porpoise,52.29615202,-4.16613503,Ceredigion,1997,23/06/1997
6715,Phocoena phocoena,Harbour porpoise,51.73420664,-4.520111046,Carmarthenshire,1997,24/06/1997
6716,Phocoena phocoena,Harbour porpoise,57.70960126,-7.037936608,Western Isles,1997,25/06/1997
6717,Delphinus delphis,Short-beaked common dolphin,51.94827958,-5.153618671,Pembrokeshire,1997,26/06/1997
6718,Unknown,Odontocete (indeterminate species),52.46698669,1.748809572,Suffolk,1997,26/06/1997
6719,Phocoena phocoena,Harbour porpoise,57.14954471,-2.074382478,City of Aberdeen,1997,26/06/1997
6720,Phocoena phocoena,Harbour porpoise,60.14155325,-1.169860362,Shetland ,1997,27/06/1997
6721,Globicephala melas,Long-finned pilot whale,57.67123813,-2.546578268,Aberdeenshire,1997,29/06/1997
6722,Delphinus delphis,Short-beaked common dolphin,58.21930256,-7.050439412,Western Isles,1997,29/06/1997
6723,Phocoena phocoena,Harbour porpoise,60.13511883,-1.299653745,Shetland ,1997,29/06/1997
6724,Phocoena phocoena,Harbour porpoise,51.21090029,-3.122511985,Somerset,1997,30/06/1997
6725,Phocoena phocoena,Harbour porpoise,55.07265514,-1.450242889,North Tyneside,1997,02/07/1997
6726,Delphinus delphis,Short-beaked common dolphin,56.57530096,-6.07087268,Argyll and Bute,1997,02/07/1997
6727,Phocoena phocoena,Harbour porpoise,52.94005619,0.485449795,Norfolk,1997,03/07/1997
6728,Phocoena phocoena,Harbour porpoise,50.25797885,-3.859029355,Devon,1997,03/07/1997
6729,Phocoena phocoena,Harbour porpoise,57.8801609,-4.011957167,Highland,1997,04/07/1997
6730,Unknown,Dolphin (indeterminate species),56.54518179,-6.741797314,Argyll and Bute,1997,04/07/1997
