"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"1129","1978/37","Lagenorhynchus acutus","White-sided dolphin",55.59928604,-1.714151415,"Northumberland",1978,"20/11/1978"
"1130","1978/42","Globicephala melas","Long-finned pilot whale",56.95243663,-7.495083936,"Western Isles, Scotland",1978,"29/11/1978"
"1131","1978/49","Globicephala melas","Long-finned pilot whale",58.58663325,-3.100940769,"Highland, Scotland",1978,"31/12/1978"
"1132","1979/5","Unknown","Unknown",57.74123188,-3.931981642,"Highland, Scotland",1979,NA
"1133","1979/8","Globicephala melas","Long-finned pilot whale",60.55675882,-1.398161021,"Shetland Islands, Scotland",1979,"16/02/1979"
"1134","1979/9","Physeter macrocephalus","Sperm whale",60.16183412,-1.441252927,"Shetland Islands, Scotland",1979,"28/02/1979"
"1135","1979/11","Physeter macrocephalus","Sperm whale",57.34366951,-7.398736509,"Western Isles, Scotland",1979,"05/03/1979"
"1136","1979/11a","Grampus griseus","Risso's dolphin",56.04071782,-5.88064646,"Strathclyde, Scotland",1979,"07/03/1979"
"1137","1979/19","Tursiops truncatus","Bottlenose dolphin",58.61073516,-3.394360693,"Highland, Scotland",1979,"28/05/1979"
"1138","1979/25","Physeter macrocephalus","Sperm whale",57.69928373,-2.838965367,"Grampian, Scotland",1979,"22/08/1979"
"1139","1979/30","Unknown odontocete","Unknown odontocete",59.12327974,-3.345067982,"Orkney Islands, Scotland",1979,"11/10/1979"
"1140","1979/32","Globicephala melas","Long-finned pilot whale",60.48534065,-1.499571887,"Shetland Islands, Scotland",1979,"04/11/1979"
"1141","1980/5","Globicephala melas","Long-finned pilot whale",58.93948034,-2.747045141,"Orkney Islands, Scotland",1980,"27/01/1980"
"1142","1980/6a","Globicephala melas","Long-finned pilot whale",58.93947934,-2.747218896,"Orkney Islands, Scotland",1980,"12/02/1980"
"1143","1980/16a","Globicephala melas","Long-finned pilot whale",60.71661068,-0.960779231,"Shetland Islands, Scotland",1980,"26/02/1980"
"1144","1980/31","Balaenoptera acutorostrata","Minke whale",57.61749007,-6.371297724,"Inverness-shire, Scotland",1980,"16/09/1980"
"1145","1980/34","Balaenoptera acutorostrata","Minke whale",57.19526306,-6.08924815,"Inverness-shire, Scotland",1980,"02/10/1980"
"1146","1980/38","Orcinus orca","Killer whale",60.54566932,-1.08897058,"Shetland Islands, Scotland",1980,"03/12/1980"
"1147","1980/39","Unknown","Unknown",60.46823202,-1.487103621,"Shetland Isles, Scotland",1980,"15/12/1980"
"1148","1980/39a","Grampus griseus","Risso's dolphin",55.59821817,-5.683036336,"Strathclyde, Scotland",1980,"17/12/1980"
"1149","1980/41","Globicephala melas","Long-finned pilot whale",58.78026963,-3.261197711,"Orkney Islands, Scotland",1980,"27/12/1980"
"1150","1981/1","Globicephala melas","Long-finned pilot whale",59.34220754,-2.967043737,"Orkney Islands, Scotland",1981,"04/01/1981"
"1151","1981/1a","Globicephala melas","Long-finned pilot whale",60.69778595,-0.965050507,"Shetland Islands, Scotland",1981,NA
"1152","1981/1b","Phocoena phocoena","Harbour porpoise",58.88204265,-3.214412109,"Orkney Islands, Scotland",1981,"14/01/1981"
"1153","1981/6","Hyperoodon ampullatus","Bottlenose whale",56.04583533,-3.725953674,"Central, Scotland",1981,"08/02/1981"
"1154","1981/13a","Lagenorhynchus albirostris","White-beaked dolphin",58.78026794,-3.261370642,"Orkney Islands, Scotland",1981,"19/03/1981"
"1155","1981/13a","Lagenorhynchus albirostris","White-beaked dolphin",58.78035943,-3.261200966,"Orkney Islands, Scotland",1981,"19/03/1981"
"1156","1981/13b","Lagenorhynchus albirostris","White-beaked dolphin",58.78035605,-3.261546831,"Orkney Islands, Scotland",1981,"20/03/1981"
"1157","1981/14a","Lagenorhynchus acutus","White-sided dolphin",57.78581563,-6.930647458,"Western Isles, Scotland",1981,"30/03/1981"
"1158","1981/23","Phocoena phocoena","Harbour porpoise",55.91854152,-2.144016468,"Borders, Scotland",1981,NA
"1159","1981/28a","Phocoena phocoena","Harbour porpoise",57.60313567,-1.832652515,"Grampian, Scotland",1981,"13/06/1981"
"1160","1981/29","Lagenorhynchus albirostris","White-beaked dolphin",56.98071233,-7.466125075,"Western Isles, Scotland",1981,"20/07/1981"
"1161","1981/31","Phocoena phocoena","Harbour porpoise",58.00285646,-3.861434856,"Highland, Scotland",1981,"25/07/1981"
"1162","1981/32","Unknown mysticete","un. Balaenoptera",58.19141072,-6.262841429,"Western Isles, Scotland",1981,"26/07/1981"
"1163","1981/32a","Ziphius cavirostris","Cuvier's Beaked whale",58.19614859,-7.021582454,"Western Isles, Scotland",1981,NA
"1164","1981/33a","Phocoena phocoena","Harbour porpoise",58.93956814,-2.747394593,"Orkney Islands, Scotland",1981,"06/08/1981"
"1165","1981/33b","Orcinus orca","Killer whale",57.12543062,-7.239429485,"Inverness-shire, Scotland",1981,"15/08/1981"
"1166","1981/35","Balaenoptera acutorostrata","Minke whale",58.962012,-3.304174312,"Orkney Islands, Scotland",1981,"23/08/1981"
"1167","1981/36","Balaenoptera physalus","Fin whale",59.36066989,-2.89719738,"Orkney Islands, Scotland",1981,"12/09/1981"
"1168","1981/43","Mesoplodon bidens","Sowerby's Beaked whale",55.99378821,-3.439810477,"Lothian, Scotland",1981,"05/10/1981"
"1169","1981/44a","Phocoena phocoena","Harbour porpoise",57.67137709,-2.972457238,"Grampian, Scotland",1981,"13/10/1981"
"1170","1981/44c","Phocoena phocoena","Harbour porpoise",58.87549631,-2.919296087,"Orkney Islands, Scotland",1981,"10/10/1981"
"1171","1981/44d","Globicephala melas","Long-finned pilot whale",59.37210861,-2.404748295,"Orkney Islands, Scotland",1981,"16/10/1981"
"1172","1981/47a","Unknown odontocete","Unknown odontocete",59.10532208,-3.344364488,"Orkney Islands, Scotland",1981,"31/10/1981"
"1173","1981/48","Globicephala melas","Long-finned pilot whale",58.88768251,-2.884915549,"Orkney Islands, Scotland",1981,"03/11/1981"
"1174","1981/48a","Phocoena phocoena","Harbour porpoise",59.10532028,-3.344539047,"Orkney Islands, Scotland",1981,"08/11/1981"
"1175","1981/49","Globicephala melas","Long-finned pilot whale",58.90596065,-2.79510561,"Orkney Islands, Scotland",1981,"08/11/1981"
"1176","1981/50","Phocoena phocoena","Harbour porpoise",60.05989573,-1.340767201,"Shetland Islands, Scotland",1981,"15/11/1981"
"1177","1981/51b","Globicephala melas","Long-finned pilot whale",58.86710331,-2.832365481,"Orkney Islands, Scotland",1981,"20/11/1981"
"1178","1981/55a","Balaenoptera acutorostrata","Minke whale",58.74027827,-2.984840125,"Orkney Islands, Scotland",1981,"08/12/1981"
"1179","1982/7","Globicephala melas","Long-finned pilot whale",58.56190723,-4.750644622,"Highland, Scotland",1982,"03/02/1982"
"1180","1982/7","Globicephala melas","Long-finned pilot whale",58.56190355,-4.75081632,"Highland, Scotland",1982,"03/02/1982"
"1181","1982/7a","Globicephala melas","Long-finned pilot whale",57.86666828,-3.955393155,"Highland, Scotland",1982,"03/02/1982"
"1182","1982/7a","Globicephala melas","Long-finned pilot whale",57.86666568,-3.955561625,"Highland, Scotland",1982,"03/02/1982"
"1183","1982/10a","Grampus griseus","Risso's dolphin",60.41935659,-1.395253076,"Shetland Islands, Scotland",1982,"15/02/1982"
"1184","1982/16","Mesoplodon bidens","Sowerby's Beaked whale",56.25398568,-2.629522754,"Fife, Scotland",1982,NA
"1185","1982/17a","Unknown","Unknown",55.60091219,-5.133755126,"Strathclyde, Scotland",1982,"26/03/1982"
"1186","1982/19","Phocoena phocoena","Harbour porpoise",56.6201118,-6.075701975,"Strathclyde, Scotland",1982,"13/04/1982"
"1187","1982/20","Globicephala melas","Long-finned pilot whale",60.48573184,-1.617851336,"Shetland Islands, Scotland",1982,"22/04/1982"
"1188","1982/22a","Globicephala melas","Long-finned pilot whale",60.17891126,-1.260862331,"Shetland Islands, Scotland",1982,"11/07/1982"
"1189","1982/24","Unknown mysticete","Unknown mysticete",57.79013016,-6.828129653,"Western Isles, Scotland",1982,"22/07/1982"
"1190","1982/30","Hyperoodon ampullatus","Bottlenose whale",58.05865634,-6.662749081,"Western Isles, Scotland",1982,"19/08/1982"
"1191","1982/33","Balaenoptera acutorostrata","Minke whale",58.59220675,-3.445243921,"Highland, Scotland",1982,"12/09/1982"
"1192","1982/33a","Phocoena phocoena","Harbour porpoise",59.12327793,-3.345242633,"Orkney Islands, Scotland",1982,"16/09/1982"
"1193","1982/36b","Phocoena phocoena","Harbour porpoise",58.97389877,-2.97410136,"Orkney Islands, Scotland",1982,"08/10/1982"
"1194","1982/37","Lagenorhynchus acutus","White-sided dolphin",58.21096746,-6.375786913,"Western Isles, Scotland",1982,"11/10/1982"
"1195","1982/44","Balaenoptera acutorostrata","Minke whale",58.93957015,-2.747047082,"Orkney Islands, Scotland",1982,"29/10/1982"
"1196","1982/50b","Globicephala melas","Long-finned pilot whale",58.97390008,-2.973927442,"Orkney Islands, Scotland",1982,"01/12/1982"
"1197","1982/50c","Delphinus delphis","Common dolphin",58.6039746,-3.354502807,"Highland, Scotland",1982,"27/11/1982"
"1198","1982/51a","Globicephala melas","Long-finned pilot whale",60.63555017,-1.049138039,"Shetland Islands, Scotland",1982,"10/12/1982"
"1199","1982/51a","Globicephala melas","Long-finned pilot whale",60.63546299,-1.049506269,"Shetland Islands, Scotland",1982,"10/12/1982"
"1200","1982/51a","Globicephala melas","Long-finned pilot whale",60.63564254,-1.049500983,"Shetland Islands, Scotland",1982,"10/12/1982"
"1201","1982/51a","Globicephala melas","Long-finned pilot whale",60.63555147,-1.049320832,"Shetland Islands, Scotland",1982,"10/12/1982"
"1202","1982/51b","Globicephala melas","Long-finned pilot whale",60.63563995,-1.049135395,"Shetland Islands, Scotland",1982,NA
"1203","1983/1","Globicephala melas","Long-finned pilot whale",60.18275865,-1.509591741,"Shetland Islands, Scotland",1983,"05/01/1983"
"1204","1983/2","Globicephala melas","Long-finned pilot whale",60.15032592,-1.288522854,"Shetland Islands, Scotland",1983,"05/01/1983"
"1205","1983/3","Globicephala melas","Long-finned pilot whale",60.186041,-1.432006084,"Shetland Islands, Scotland",1983,"06/01/1983"
"1206","1983/4","Globicephala melas","Long-finned pilot whale",60.16104808,-1.468473636,"Shetland Islands, Scotland",1983,"05/01/1983"
"1207","1983/11a","Physeter macrocephalus","Sperm whale",60.19987245,-1.318117999,"Shetland Islands, Scotland",1983,"24/01/1983"
"1208","1983/22","Phocoena phocoena","Harbour porpoise",56.35538821,-2.807606669,"Fife, Scotland",1983,"28/02/1983"
"1209","1983/22","Phocoena phocoena","Harbour porpoise",56.35538927,-2.807444842,"Fife, Scotland",1983,"28/02/1983"
"1210","1983/26","Globicephala melas","Long-finned pilot whale",60.54567057,-1.089152868,"Shetland Islands, Scotland",1983,"01/03/1983"
"1211","1983/32","Grampus griseus","Risso's dolphin",56.13378906,-5.814658074,"Strathclyde, Scotland",1983,"15/04/1983"
"1212","1983/32a","Ziphius cavirostris","Cuvier's Beaked whale",60.00805963,-1.221633727,"Shetland Islands, Scotland",1983,NA
"1213","1983/34","Globicephala melas","Long-finned pilot whale",59.26189062,-2.894599227,"Orkney Islands, Scotland",1983,"12/05/1983"
"1214","1983/34","Globicephala melas","Long-finned pilot whale",59.26189183,-2.89442384,"Orkney Islands, Scotland",1983,"12/05/1983"
"1215","1983/34","Globicephala melas","Long-finned pilot whale",59.26198163,-2.894426193,"Orkney Islands, Scotland",1983,"12/05/1983"
"1216","1983/34","Globicephala melas","Long-finned pilot whale",59.26197922,-2.894776968,"Orkney Islands, Scotland",1983,"12/05/1983"
"1217","1983/34","Globicephala melas","Long-finned pilot whale",59.26179962,-2.894772259,"Orkney Islands, Scotland",1983,"12/05/1983"
"1218","1983/34","Globicephala melas","Long-finned pilot whale",59.26180323,-2.8942461,"Orkney Islands, Scotland",1983,"12/05/1983"
"1219","1983/34","Globicephala melas","Long-finned pilot whale",59.26207263,-2.894253159,"Orkney Islands, Scotland",1983,"12/05/1983"
"1220","1983/34","Globicephala melas","Long-finned pilot whale",59.26206781,-2.89495471,"Orkney Islands, Scotland",1983,"12/05/1983"
"1221","1983/34","Globicephala melas","Long-finned pilot whale",59.26170861,-2.894945291,"Orkney Islands, Scotland",1983,"12/05/1983"
"1222","1983/34","Globicephala melas","Long-finned pilot whale",59.26171464,-2.894068361,"Orkney Islands, Scotland",1983,"12/05/1983"
"1223","1983/34","Globicephala melas","Long-finned pilot whale",59.26216364,-2.894080124,"Orkney Islands, Scotland",1983,"12/05/1983"
"1224","1983/34","Globicephala melas","Long-finned pilot whale",59.2621564,-2.895132453,"Orkney Islands, Scotland",1983,"12/05/1983"
"1225","1983/34","Globicephala melas","Long-finned pilot whale",59.2616176,-2.895118321,"Orkney Islands, Scotland",1983,"12/05/1983"
"1226","1983/34","Globicephala melas","Long-finned pilot whale",59.26162604,-2.893890623,"Orkney Islands, Scotland",1983,"12/05/1983"
"1227","1983/34","Globicephala melas","Long-finned pilot whale",59.26225464,-2.893907088,"Orkney Islands, Scotland",1983,"12/05/1983"
"1228","1983/34","Globicephala melas","Long-finned pilot whale",59.262245,-2.895310197,"Orkney Islands, Scotland",1983,"12/05/1983"
"1229","1983/34","Globicephala melas","Long-finned pilot whale",59.2615266,-2.895291351,"Orkney Islands, Scotland",1983,"12/05/1983"
"1230","1983/34","Globicephala melas","Long-finned pilot whale",59.26153744,-2.893712886,"Orkney Islands, Scotland",1983,"12/05/1983"
"1231","1983/34","Globicephala melas","Long-finned pilot whale",59.26234564,-2.893734051,"Orkney Islands, Scotland",1983,"12/05/1983"
"1232","1983/34","Globicephala melas","Long-finned pilot whale",59.26233359,-2.895487942,"Orkney Islands, Scotland",1983,"12/05/1983"
"1233","1983/34","Globicephala melas","Long-finned pilot whale",59.26143559,-2.89546438,"Orkney Islands, Scotland",1983,"12/05/1983"
"1234","1983/34","Globicephala melas","Long-finned pilot whale",59.26144885,-2.89353515,"Orkney Islands, Scotland",1983,"12/05/1983"
"1235","1983/34","Globicephala melas","Long-finned pilot whale",59.26243665,-2.893561013,"Orkney Islands, Scotland",1983,"12/05/1983"
"1236","1983/34","Globicephala melas","Long-finned pilot whale",59.26242219,-2.895665688,"Orkney Islands, Scotland",1983,"12/05/1983"
"1237","1983/34","Globicephala melas","Long-finned pilot whale",59.26134459,-2.895637408,"Orkney Islands, Scotland",1983,"12/05/1983"
"1238","1983/34","Globicephala melas","Long-finned pilot whale",59.26136025,-2.893357415,"Orkney Islands, Scotland",1983,"12/05/1983"
"1239","1983/34","Globicephala melas","Long-finned pilot whale",59.26252765,-2.893387974,"Orkney Islands, Scotland",1983,"12/05/1983"
"1240","1983/34","Globicephala melas","Long-finned pilot whale",59.26251078,-2.895843435,"Orkney Islands, Scotland",1983,"12/05/1983"
"1241","1983/34","Globicephala melas","Long-finned pilot whale",59.26125358,-2.895810435,"Orkney Islands, Scotland",1983,"12/05/1983"
"1242","1983/34","Globicephala melas","Long-finned pilot whale",59.26127165,-2.893179681,"Orkney Islands, Scotland",1983,"12/05/1983"
"1243","1983/34","Globicephala melas","Long-finned pilot whale",59.26261866,-2.893214934,"Orkney Islands, Scotland",1983,"12/05/1983"
"1244","1983/34","Globicephala melas","Long-finned pilot whale",59.26259937,-2.896021182,"Orkney Islands, Scotland",1983,"12/05/1983"
"1245","1983/34","Globicephala melas","Long-finned pilot whale",59.26116257,-2.895983461,"Orkney Islands, Scotland",1983,"12/05/1983"
"1246","1983/34","Globicephala melas","Long-finned pilot whale",59.26118306,-2.893001947,"Orkney Islands, Scotland",1983,"12/05/1983"
"1247","1983/34","Globicephala melas","Long-finned pilot whale",59.26270966,-2.893041893,"Orkney Islands, Scotland",1983,"12/05/1983"
"1248","1983/34","Globicephala melas","Long-finned pilot whale",59.26268796,-2.896198931,"Orkney Islands, Scotland",1983,"12/05/1983"
"1249","1983/43","Lagenorhynchus albirostris","White-beaked dolphin",55.51902564,-1.611935672,"Northumberland",1983,"24/07/1983"
"1250","1983/44","Physeter macrocephalus","Sperm whale",56.54801821,-6.761698813,"Strathclyde, Scotland",1983,NA
"1251","1983/45","Lagenorhynchus acutus","White-sided dolphin",56.52142011,-6.867414492,"Strathclyde, Scotland",1983,NA
"1252","1983/46a","Balaenoptera acutorostrata","Minke whale",59.99901657,-1.211087943,"Shetland Islands, Scotland",1983,"22/08/1983"
"1253","1983/47","Phocoena phocoena","Harbour porpoise",60.36681739,-1.147819381,"Shetland Islands, Scotland",1983,"30/08/1983"
"1254","1983/48a","Hyperoodon ampullatus","Bottlenose whale",60.32444126,-1.121760899,"Shetland Islands, Scotland",1983,"13/09/1983"
"1255","1983/52","Mesoplodon bidens","Sowerby's Beaked whale",57.52723021,-4.109405821,"Highland, Scotland",1983,"24/09/1983"
"1256","1983/54","Globicephala melas","Long-finned pilot whale",57.264104,-7.440380951,"Western Isles, Scotland",1983,"17/10/1983"
"1257","1983/55","Globicephala melas","Long-finned pilot whale",60.47180256,-1.481590264,"Shetland Islands, Scotland",1983,"19/10/1983"
"1258","1983/55","Globicephala melas","Long-finned pilot whale",60.47180185,-1.481408375,"Shetland Islands, Scotland",1983,"19/10/1983"
"1259","1983/55","Globicephala melas","Long-finned pilot whale",60.47189164,-1.481406942,"Shetland Islands, Scotland",1983,"19/10/1983"
"1260","1983/55","Globicephala melas","Long-finned pilot whale",60.47189306,-1.481770722,"Shetland Islands, Scotland",1983,"19/10/1983"
"1261","1983/55","Globicephala melas","Long-finned pilot whale",60.47171348,-1.481773585,"Shetland Islands, Scotland",1983,"19/10/1983"
"1262","1983/55","Globicephala melas","Long-finned pilot whale",60.47171135,-1.481227918,"Shetland Islands, Scotland",1983,"19/10/1983"
"1263","1983/55","Globicephala melas","Long-finned pilot whale",60.47198073,-1.481223619,"Shetland Islands, Scotland",1983,"19/10/1983"
"1264","1983/55","Globicephala melas","Long-finned pilot whale",60.47198355,-1.481951181,"Shetland Islands, Scotland",1983,"19/10/1983"
"1265","1983/55","Globicephala melas","Long-finned pilot whale",60.47162439,-1.481956905,"Shetland Islands, Scotland",1983,"19/10/1983"
"1266","1983/55","Globicephala melas","Long-finned pilot whale",60.47162086,-1.481047463,"Shetland Islands, Scotland",1983,"19/10/1983"
"1267","1983/55","Globicephala melas","Long-finned pilot whale",60.47206981,-1.481040295,"Shetland Islands, Scotland",1983,"19/10/1983"
"1268","1983/55","Globicephala melas","Long-finned pilot whale",60.47207405,-1.482131641,"Shetland Islands, Scotland",1983,"19/10/1983"
"1269","1983/55","Globicephala melas","Long-finned pilot whale",60.47153531,-1.482140224,"Shetland Islands, Scotland",1983,"19/10/1983"
"1270","1983/55","Globicephala melas","Long-finned pilot whale",60.47153036,-1.480867009,"Shetland Islands, Scotland",1983,"19/10/1983"
"1271","1983/55","Globicephala melas","Long-finned pilot whale",60.47215889,-1.48085697,"Shetland Islands, Scotland",1983,"19/10/1983"
"1272","1983/55","Globicephala melas","Long-finned pilot whale",60.47216455,-1.482312102,"Shetland Islands, Scotland",1983,"19/10/1983"
